PO Number,Wayfair SKU,Product ID,Delivery Date,Incident Type,Incident or Return,Comment,Photos,Image ID,Image for Incident or Return,Image URL,Parcel Type,Buyer's Remorse Return Count,Total Incidents Count,Lost Incidents Count,Damage Incidents Count,Defect Incidents Count,Misinformation Incidents Count,Mis-Shipped Incidents Count,Missing Parts Incidents Count,Other Incidents Count,Total Deductions,Total Deductions Currency,Improvement Plan,Improvement Plan Start Date,Improvement Plan Comment
CS555706550,BLMT2301,683726499091,2024-10-31,Damaged,Incident,,12,308851205,Incident,https://assets.wfcdn.com/im/36757202/compr-r85/3088/308851205/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS555706550,BLMT2301,683726499091,2024-10-31,Damaged,Incident,,12,308851168,Incident,https://assets.wfcdn.com/im/85991766/compr-r85/3088/308851168/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS555706550,BLMT2301,683726499091,2024-10-31,Damaged,Incident,,12,308851206,Incident,https://assets.wfcdn.com/im/31198577/compr-r85/3088/308851206/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554737149,FV84233,195058201681,2024-10-24,Damaged,Incident,"Incident: I ordered this table, the top was cracked. I ordered a replacement. The top came fine but the screws on the table are stripped and will not release the broken top. In addition the new top has no pre drilled holes to which to screw into",4,307182754,Incident,https://assets.wfcdn.com/im/75277941/compr-r85/3071/307182754/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554737149,FV84233,195058201681,2024-10-24,Damaged,Incident,"Incident: I ordered this table, the top was cracked. I ordered a replacement. The top came fine but the screws on the table are stripped and will not release the broken top. In addition the new top has no pre drilled holes to which to screw into",4,307182747,Incident,https://assets.wfcdn.com/im/04538329/compr-r85/3071/307182747/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554737149,FV84233,195058201681,2024-10-24,Damaged,Incident,"Incident: I ordered this table, the top was cracked. I ordered a replacement. The top came fine but the screws on the table are stripped and will not release the broken top. In addition the new top has no pre drilled holes to which to screw into",4,307182744,Incident,https://assets.wfcdn.com/im/12137546/compr-r85/3071/307182744/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554737149,FV84233,195058201681,2024-10-24,Damaged,Incident,"Incident: I ordered this table, the top was cracked. I ordered a replacement. The top came fine but the screws on the table are stripped and will not release the broken top. In addition the new top has no pre drilled holes to which to screw into",4,307182752,Incident,https://assets.wfcdn.com/im/64160691/compr-r85/3071/307182752/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,307211918,Incident,https://assets.wfcdn.com/im/72095832/compr-r85/3072/307211918/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,314791035,Incident,https://assets.wfcdn.com/im/88343959/compr-r85/3147/314791035/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,307211921,Incident,https://assets.wfcdn.com/im/20600944/compr-r85/3072/307211921/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,314791036,Incident,https://assets.wfcdn.com/im/82785334/compr-r85/3147/314791036/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,307211919,Incident,https://assets.wfcdn.com/im/77654457/compr-r85/3072/307211919/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,307211923,Incident,https://assets.wfcdn.com/im/31718194/compr-r85/3072/307211923/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,314790631,Incident,https://assets.wfcdn.com/im/05936300/compr-r85/3147/314790631/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,314790634,Incident,https://assets.wfcdn.com/im/72355121/compr-r85/3147/314790634/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,314790633,Incident,https://assets.wfcdn.com/im/77913746/compr-r85/3147/314790633/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,314790630,Incident,https://assets.wfcdn.com/im/00377675/compr-r85/3147/314790630/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,307211926,Incident,https://assets.wfcdn.com/im/46573227/compr-r85/3072/307211926/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,314790635,Incident,https://assets.wfcdn.com/im/66796496/compr-r85/3147/314790635/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554360581,SAVC1745,195058977487,2024-10-22,Damaged,Incident,Incident: top has very large,13,307211920,Incident,https://assets.wfcdn.com/im/15042319/compr-r85/3072/307211920/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554377990,FV76300,889048632899,2024-10-22,Damaged,Incident,"Incident: Broken,Broken",2,333860900,Incident,https://assets.wfcdn.com/im/18602902/compr-r85/3338/333860900/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS554377990,FV76300,889048632899,2024-10-22,Damaged,Incident,"Incident: Broken,Broken",2,333860898,Incident,https://assets.wfcdn.com/im/62699768/compr-r85/3338/333860898/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS550243033,FV88083,195058238069,2024-10-16,Damaged,Incident,"Incident: Hello, We had this item delivered for a project install and upon opening saw that the left door is broken. This project is in another state from myself so I would rather coordinate a replacement/return.",3,309906629,Incident,https://assets.wfcdn.com/im/96169174/compr-r85/3099/309906629/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS550243033,FV88083,195058238069,2024-10-16,Damaged,Incident,"Incident: Hello, We had this item delivered for a project install and upon opening saw that the left door is broken. This project is in another state from myself so I would rather coordinate a replacement/return.",3,309906627,Incident,https://assets.wfcdn.com/im/87680872/compr-r85/3099/309906627/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS550243033,FV88083,195058238069,2024-10-16,Damaged,Incident,"Incident: Hello, We had this item delivered for a project install and upon opening saw that the left door is broken. This project is in another state from myself so I would rather coordinate a replacement/return.",3,309906628,Incident,https://assets.wfcdn.com/im/93239497/compr-r85/3099/309906628/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS553128632,OREL3364,889048299979,2024-10-16,Damaged,Incident,"Incident: Top of the desk,Top of the desk",1,306013546,Incident,https://assets.wfcdn.com/im/76700974/compr-r85/3060/306013546/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,19.51,USD,,,
CS551877626,FVAD1337,198162055669,2024-10-14,Damaged,Incident,Incident: caning broken on one chair,3,310215328,Incident,https://assets.wfcdn.com/im/99881573/compr-r85/3102/310215328/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS551877626,FVAD1337,198162055669,2024-10-14,Damaged,Incident,Incident: caning broken on one chair,3,310215329,Incident,https://assets.wfcdn.com/im/05440198/compr-r85/3102/310215329/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS551877626,FVAD1337,198162055669,2024-10-14,Damaged,Incident,Incident: caning broken on one chair,3,310215411,Incident,https://assets.wfcdn.com/im/20942816/compr-r85/3102/310215411/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS552430775,FV69367,683726549253,2024-10-13,Damaged,Incident,"Incident: in the corner area towards the middle of the top of one chairback has an indentation that won't go away,in the corner area towards the middle of the top of one chairback has an indentation that won't go away",1,306924544,Incident,https://assets.wfcdn.com/im/80341373/compr-r85/3069/306924544/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,22.44,USD,,,
CS552172366,FV95493,195058221702,2024-10-10,Damaged,Incident,Incident: There are tears and chips in the wood on the arms and the seats,2,307546363,Incident,https://assets.wfcdn.com/im/86324675/compr-r85/3075/307546363/default_image.jpg,Small,0,4,0,4,4,0,0,0,0,0,N/A,,,
CS552172366,FV95493,195058221702,2024-10-10,Damaged,Incident,Incident: There are tears and chips in the wood on the arms and the seats,2,307546270,Incident,https://assets.wfcdn.com/im/46530110/compr-r85/3075/307546270/default_image.jpg,Small,0,4,0,4,4,0,0,0,0,0,N/A,,,
CS551034771,MCRF3225,683726137733,2024-10-08,Damaged,Incident,"Incident: ,",1,304342460,Incident,https://assets.wfcdn.com/im/78005348/compr-r85/3043/304342460/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,7.91,USD,,,
CS551696002,LARK1796,683726498339,2024-10-07,Damaged,Incident,"Incident: despite parts, the chairs are still wobbly",2,309112308,Incident,https://assets.wfcdn.com/im/63690539/compr-r85/3091/309112308/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,18.08,USD,,,
CS551696002,LARK1796,683726498339,2024-10-07,Damaged,Incident,"Incident: despite parts, the chairs are still wobbly",2,309112309,Incident,https://assets.wfcdn.com/im/58131914/compr-r85/3091/309112309/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,18.08,USD,,,
CS548729326,SAVC1445,198162358807,2024-10-06,Damaged,Incident,"Incident: ,The Bar Cabinet is defective.",5,304520348,Incident,https://assets.wfcdn.com/im/38527627/compr-r85/3045/304520348/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS548729326,SAVC1445,198162358807,2024-10-06,Damaged,Incident,"Incident: ,The Bar Cabinet is defective.",5,304520353,Incident,https://assets.wfcdn.com/im/96817307/compr-r85/3045/304520353/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS548729326,SAVC1445,198162358807,2024-10-06,Damaged,Incident,"Incident: ,The Bar Cabinet is defective.",5,304520347,Incident,https://assets.wfcdn.com/im/32969002/compr-r85/3045/304520347/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS548729326,SAVC1445,198162358807,2024-10-06,Damaged,Incident,"Incident: ,The Bar Cabinet is defective.",5,304520351,Incident,https://assets.wfcdn.com/im/87032739/compr-r85/3045/304520351/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS548729326,SAVC1445,198162358807,2024-10-06,Damaged,Incident,"Incident: ,The Bar Cabinet is defective.",5,304520349,Incident,https://assets.wfcdn.com/im/50881044/compr-r85/3045/304520349/default_image.jpg,Large,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS550573346,BYIL6992,889048654945,2024-10-04,Damaged,Incident,"Incident: chair is still wobbly  ,chair is still wobbly  ,chair is still wobbly  ,The front legs of the chair are warped or twisted",2,306633669,Incident,https://assets.wfcdn.com/im/40151252/compr-r85/3066/306633669/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,9.59,USD,,,
CS550573346,BYIL6992,889048654945,2024-10-04,Damaged,Incident,"Incident: chair is still wobbly  ,chair is still wobbly  ,chair is still wobbly  ,The front legs of the chair are warped or twisted",2,306633667,Incident,https://assets.wfcdn.com/im/51268502/compr-r85/3066/306633667/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,9.59,USD,,,
CS549394724,FV97014,195058641050,2024-09-30,Damaged,Incident,Incident: dent on unit,1,304153379,Incident,https://assets.wfcdn.com/im/64765901/compr-r85/3041/304153379/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS549624881,FV77256,889048745674,2024-09-24,Damaged,Incident,Incident: leg cracked,5,302372380,Incident,https://assets.wfcdn.com/im/25936162/compr-r85/3023/302372380/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,0,N/A,,,
CS549624881,FV77256,889048745674,2024-09-24,Damaged,Incident,Incident: leg cracked,5,302373526,Incident,https://assets.wfcdn.com/im/12544465/compr-r85/3023/302373526/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,0,N/A,,,
CS549624881,FV77256,889048745674,2024-09-24,Damaged,Incident,Incident: leg cracked,5,302372374,Incident,https://assets.wfcdn.com/im/39244825/compr-r85/3023/302372374/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,0,N/A,,,
CS549624881,FV77256,889048745674,2024-09-24,Damaged,Incident,Incident: leg cracked,5,302372385,Incident,https://assets.wfcdn.com/im/41238009/compr-r85/3023/302372385/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,0,N/A,,,
CS549624881,FV77256,889048745674,2024-09-24,Damaged,Incident,Incident: leg cracked,5,302373532,Incident,https://assets.wfcdn.com/im/47363478/compr-r85/3023/302373532/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,0,N/A,,,
CS548129537,FV98662,195058576208,2024-09-18,Damaged,Incident,,2,303211217,Incident,https://assets.wfcdn.com/im/52468364/compr-r85/3032/303211217/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,13.66,USD,,,
CS548129537,FV98662,195058576208,2024-09-18,Damaged,Incident,,2,303210674,Incident,https://assets.wfcdn.com/im/75862632/compr-r85/3032/303210674/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,13.66,USD,,,
CS548330896,FV99150,195058621663,2024-09-18,Damaged,Incident,"Incident: the replacement bottom board arrived damaged ,Supplier requesMED9621A-1/2: Bottom board (B) (1-Qty) - Extra packing, for the customerted",3,301512370,Incident,https://assets.wfcdn.com/im/26140666/compr-r85/3015/301512370/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,63.11,USD,,,
CS548330896,FV99150,195058621663,2024-09-18,Damaged,Incident,"Incident: the replacement bottom board arrived damaged ,Supplier requesMED9621A-1/2: Bottom board (B) (1-Qty) - Extra packing, for the customerted",3,301512348,Incident,https://assets.wfcdn.com/im/03330501/compr-r85/3015/301512348/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,63.11,USD,,,
CS548330896,FV99150,195058621663,2024-09-18,Damaged,Incident,"Incident: the replacement bottom board arrived damaged ,Supplier requesMED9621A-1/2: Bottom board (B) (1-Qty) - Extra packing, for the customerted",3,301512363,Incident,https://assets.wfcdn.com/im/55401054/compr-r85/3015/301512363/default_image.jpg,Small,0,1,0,2,1,0,0,0,0,63.11,USD,,,
CS548047521,FV82144,889048075146,2024-09-14,Damaged,Incident,Incident: SCT-1776683,1,301766661,Incident,https://assets.wfcdn.com/im/36953054/compr-r85/3017/301766661/default_image.jpg,Small,0,2,0,1,2,0,0,0,0,0,N/A,,,
CS548091386,FV81127,195058938877,2024-09-14,Damaged,Incident,Incident: One leg is damaged.  NEED  ONE BLACK LEG,3,300608801,Incident,https://assets.wfcdn.com/im/60982654/compr-r85/3006/300608801/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,17.42,USD,,,
CS548091386,FV81127,195058938877,2024-09-14,Damaged,Incident,Incident: One leg is damaged.  NEED  ONE BLACK LEG,3,300608807,Incident,https://assets.wfcdn.com/im/99367108/compr-r85/3006/300608807/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,17.42,USD,,,
CS548091386,FV81127,195058938877,2024-09-14,Damaged,Incident,Incident: One leg is damaged.  NEED  ONE BLACK LEG,3,300608804,Incident,https://assets.wfcdn.com/im/17308767/compr-r85/3006/300608804/default_image.jpg,Small,0,2,0,1,1,0,0,0,0,17.42,USD,,,
CS548145808,WRMG2443,889048367487,2024-09-13,Damaged,Incident,"Incident: SCT-2024486 2 PAT7043A: Leg frame -1 (C) pieces were misaligned,SCT-2024486 2 PAT7043A: Leg frame -1 (C) pieces were misaligned",3,302447082,Incident,https://assets.wfcdn.com/im/17908200/compr-r85/3024/302447082/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,28.4,USD,,,
CS548145808,WRMG2443,889048367487,2024-09-13,Damaged,Incident,"Incident: SCT-2024486 2 PAT7043A: Leg frame -1 (C) pieces were misaligned,SCT-2024486 2 PAT7043A: Leg frame -1 (C) pieces were misaligned",3,302447073,Incident,https://assets.wfcdn.com/im/95202234/compr-r85/3024/302447073/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,28.4,USD,,,
CS548145808,WRMG2443,889048367487,2024-09-13,Damaged,Incident,"Incident: SCT-2024486 2 PAT7043A: Leg frame -1 (C) pieces were misaligned,SCT-2024486 2 PAT7043A: Leg frame -1 (C) pieces were misaligned",3,302447057,Incident,https://assets.wfcdn.com/im/37573056/compr-r85/3024/302447057/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,28.4,USD,,,
CS543307231,FV78512,CPT1017-1018A,2024-09-10,Damaged,Incident,"Incident: Marks,Replacement came damaged as well",5,299956852,Incident,https://assets.wfcdn.com/im/98415229/compr-r85/2999/299956852/default_image.jpg,Large,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS543307231,FV78512,CPT1017-1018A,2024-09-10,Damaged,Incident,"Incident: Marks,Replacement came damaged as well",5,299956776,Incident,https://assets.wfcdn.com/im/04988066/compr-r85/2999/299956776/default_image.jpg,Large,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS543307231,FV78512,CPT1017-1018A,2024-09-10,Damaged,Incident,"Incident: Marks,Replacement came damaged as well",5,299956811,Incident,https://assets.wfcdn.com/im/28096544/compr-r85/2999/299956811/default_image.jpg,Large,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS543307231,FV78512,CPT1017-1018A,2024-09-10,Damaged,Incident,"Incident: Marks,Replacement came damaged as well",5,299956793,Incident,https://assets.wfcdn.com/im/41800263/compr-r85/2999/299956793/default_image.jpg,Large,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS543307231,FV78512,CPT1017-1018A,2024-09-10,Damaged,Incident,"Incident: Marks,Replacement came damaged as well",5,299956822,Incident,https://assets.wfcdn.com/im/26103360/compr-r85/2999/299956822/default_image.jpg,Large,0,1,0,1,2,0,0,0,0,0,N/A,,,
CS546951845,FV81378,195058018647,2024-09-07,Damaged,Incident,Incident: vdga,2,299310759,Incident,https://assets.wfcdn.com/im/03438325/compr-r85/2993/299310759/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS546951845,FV81378,195058018647,2024-09-07,Damaged,Incident,Incident: vdga,2,299310758,Incident,https://assets.wfcdn.com/im/08996950/compr-r85/2993/299310758/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,0,N/A,,,
CS546609607,FV81111,195058011075,2024-09-05,Damaged,Incident,Incident: the wrong top came in-,4,298948999,Incident,https://assets.wfcdn.com/im/99896131/compr-r85/2989/298948999/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.25,USD,,,
CS546609607,FV81111,195058011075,2024-09-05,Damaged,Incident,Incident: the wrong top came in-,4,298949040,Incident,https://assets.wfcdn.com/im/34685295/compr-r85/2989/298949040/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.25,USD,,,
CS546609607,FV81111,195058011075,2024-09-05,Damaged,Incident,Incident: the wrong top came in-,4,298948846,Incident,https://assets.wfcdn.com/im/15685566/compr-r85/2989/298948846/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.25,USD,,,
CS546609607,FV81111,195058011075,2024-09-05,Damaged,Incident,Incident: the wrong top came in-,4,298948920,Incident,https://assets.wfcdn.com/im/07971611/compr-r85/2989/298948920/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,11.25,USD,,,
CS546763534,FV90665,195058536172,2024-09-05,Damaged,Incident,"Incident: SCT-1740916 - Please process this replacement part - PAT7305E-1/2: Back frame for chair (B) (1-Qty), for the customer.",5,298970125,Incident,https://assets.wfcdn.com/im/15715933/compr-r85/2989/298970125/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,23.17,USD,,,
CS546763534,FV90665,195058536172,2024-09-05,Damaged,Incident,"Incident: SCT-1740916 - Please process this replacement part - PAT7305E-1/2: Back frame for chair (B) (1-Qty), for the customer.",5,298970119,Incident,https://assets.wfcdn.com/im/80896920/compr-r85/2989/298970119/default_image.jpg,Small,0,1,0,1,1,0,0,0,0,23.17,USD,,,
